trial,plan iters,plan time,best cost
169,300,30,10.0
170,10,0.039893388748168945,10.0
170,300,30,10.0
171,10,0.0519254207611084,11.0
171,300,30,11.0
172,10,0.04193234443664551,10.0
172,300,30,10.0
173,10,0.03877067565917969,10.0
173,300,30,10.0
174,10,0.06857800483703613,15.0
174,300,30,15.0
175,300,30,inf
176,10,0.03166389465332031,8.0
176,300,30,8.0
177,300,30,inf
178,300,30,inf
179,300,30,inf
180,10,0.07350301742553711,14.0
180,300,30,14.0
181,300,30,inf
182,300,30,inf
183,10,0.07864022254943848,13.0
183,300,30,13.0
184,300,30,inf
185,10,0.025818347930908203,5.0
185,300,30,5.0
186,300,30,inf
187,300,30,inf
188,300,30,inf
189,10,0.08230113983154297,15.0
189,300,30,15.0
190,300,30,inf
191,300,30,inf
192,300,30,inf
193,300,30,inf
194,10,0.05195808410644531,11.0
194,300,30,11.0
195,300,30,inf
196,300,30,inf
197,300,30,inf
198,10,0.04860401153564453,9.0
198,300,30,9.0
199,300,30,inf
Num trials: 200
Success rate: 0.52
Average cost: 9.903846153846153
Cost STD: 4.128976476750882
Cost CI: 0.8097589086968591
