gradient_descent_sst best cost max,gradient_descent_sst best cost mean,gradient_descent_sst best cost min,gradient_descent_sst best cost std,gradient_descent_sst success fraction,gradient_descent_sst time,policy_guided_gradient_descent_sst best cost max,policy_guided_gradient_descent_sst best cost mean,policy_guided_gradient_descent_sst best cost min,policy_guided_gradient_descent_sst best cost std,policy_guided_gradient_descent_sst success fraction,policy_guided_gradient_descent_sst time,policy_guided_sst best cost max,policy_guided_sst best cost mean,policy_guided_sst best cost min,policy_guided_sst best cost std,policy_guided_sst success fraction,policy_guided_sst time,rl best cost max,rl best cost mean,rl best cost min,rl best cost std,rl success fraction,rl time,rl_rrt best cost max,rl_rrt best cost mean,rl_rrt best cost min,rl_rrt best cost std,rl_rrt success fraction,rl_rrt time,stable_sparse_rrt best cost max,stable_sparse_rrt best cost mean,stable_sparse_rrt best cost min,stable_sparse_rrt best cost std,stable_sparse_rrt success fraction,stable_sparse_rrt time
inf,40.966947551072984,1.0,23.860450748368034,0.26,110.69999999999798,inf,13.530577654717932,1.0,10.73067309154865,0.7,110.69999999999798,inf,14.036973149309485,1.0,12.494904396977876,0.6,110.69999999999798,inf,8.833333333333334,1.0,4.249182927993987,0.48,110.69999999999798,inf,40.666666666666664,8.0,23.612614331233114,0.05,110.69999999999798,inf,37.77689955735043,1.0,22.607069364825993,0.36,110.69999999999798
inf,40.9662690383968,1.0,23.86018747651657,0.26,110.79999999999798,inf,13.529605184799605,1.0,10.728521503250509,0.7,110.79999999999798,inf,14.036835012508174,1.0,12.494725508214634,0.6,110.79999999999798,inf,8.833333333333334,1.0,4.249182927993987,0.48,110.79999999999798,inf,40.666666666666664,8.0,23.612614331233114,0.05,110.79999999999798,inf,37.77604051298903,1.0,22.60683998988291,0.36,110.79999999999798
inf,40.96559052572063,1.0,23.859924431793296,0.26,110.89999999999797,inf,13.528632714881276,1.0,10.72637193345437,0.7,110.89999999999797,inf,14.036696875706863,1.0,12.494546665760847,0.6,110.89999999999797,inf,8.833333333333334,1.0,4.249182927993987,0.48,110.89999999999797,inf,40.666666666666664,8.0,23.612614331233114,0.05,110.89999999999797,inf,37.77518146862762,1.0,22.60661083290959,0.36,110.89999999999797
inf,40.964912013044454,1.0,23.859661614205724,0.26,110.99999999999797,inf,13.52766024496295,1.0,10.724224383373995,0.7,110.99999999999797,inf,14.036558738905551,1.0,12.494367869618502,0.6,110.99999999999797,inf,8.833333333333334,1.0,4.249182927993987,0.48,110.99999999999797,inf,40.666666666666664,8.0,23.612614331233114,0.05,110.99999999999797,inf,37.77432242426622,1.0,22.606381893912655,0.36,110.99999999999797
inf,40.96423350036829,1.0,23.85939902376137,0.26,111.09999999999796,inf,13.526687775044625,1.0,10.72207885422299,0.7,111.09999999999796,inf,14.036420602104242,1.0,12.494189119789588,0.6,111.09999999999796,inf,8.833333333333334,1.0,4.249182927993987,0.48,111.09999999999796,inf,40.666666666666664,8.0,23.612614331233114,0.05,111.09999999999796,inf,37.77346337990481,1.0,22.606153172898736,0.36,111.09999999999796
inf,40.963554987692106,1.0,23.859136660467723,0.26,111.19999999999796,inf,13.525715305126296,1.0,10.719935347214783,0.7,111.19999999999796,inf,14.03628246530293,1.0,12.494010416276094,0.6,111.19999999999796,inf,8.833333333333334,1.0,4.249182927993987,0.48,111.19999999999796,inf,40.666666666666664,8.0,23.612614331233114,0.05,111.19999999999796,inf,37.772604335543406,1.0,22.605924669874447,0.36,111.19999999999796
inf,40.96287647501593,1.0,23.85887452433228,0.26,111.29999999999795,inf,13.52474283520797,1.0,10.717793863562632,0.7,111.29999999999795,inf,14.036144328501619,1.0,12.493831759080008,0.6,111.29999999999795,inf,8.833333333333334,1.0,4.249182927993987,0.48,111.29999999999795,inf,40.666666666666664,8.0,23.612614331233114,0.05,111.29999999999795,inf,37.771745291182,1.0,22.6056963848464,0.36,111.29999999999795
inf,40.96219796233975,1.0,23.858612615362528,0.26,111.39999999999795,inf,13.523770365289643,1.0,10.715654404479613,0.7,111.39999999999795,inf,14.036006191700308,1.0,12.493653148203311,0.6,111.39999999999795,inf,8.833333333333334,1.0,4.249182927993987,0.48,111.39999999999795,inf,40.666666666666664,8.0,23.612614331233114,0.05,111.39999999999795,inf,37.77088624682059,1.0,22.605468317821195,0.36,111.39999999999795
inf,40.961519449663584,1.0,23.858350933565948,0.26,111.49999999999794,inf,13.522797895371315,1.0,10.713516971178631,0.7,111.49999999999794,inf,14.035868054898998,1.0,12.493474583647998,0.6,111.49999999999794,inf,8.833333333333334,1.0,4.249182927993987,0.48,111.49999999999794,inf,40.666666666666664,8.0,23.612614331233114,0.05,111.49999999999794,inf,37.77002720245919,1.0,22.605240468805434,0.36,111.49999999999794
inf,40.96084093698741,1.0,23.858089478950017,0.26,111.59999999999793,inf,13.521825425452988,1.0,10.711381564872411,0.7,111.59999999999793,inf,14.035729918097687,1.0,12.493296065416049,0.6,111.59999999999793,inf,8.833333333333334,1.0,4.249182927993987,0.48,111.59999999999793,inf,40.666666666666664,8.0,23.612614331233114,0.05,111.59999999999793,inf,37.769168158097784,1.0,22.605012837805706,0.36,111.59999999999793
inf,40.96016242431123,1.0,23.857828251522204,0.26,111.69999999999793,inf,13.52085295553466,1.0,10.709248186773486,0.7,111.69999999999793,inf,14.035591781296375,1.0,12.493117593509453,0.6,111.69999999999793,inf,8.833333333333334,1.0,4.249182927993987,0.48,111.69999999999793,inf,40.666666666666664,8.0,23.612614331233114,0.05,111.69999999999793,inf,37.76830911373637,1.0,22.604785424828602,0.36,111.69999999999793
inf,40.95948391163506,1.0,23.85756725128997,0.26,111.79999999999792,inf,13.519880485616333,1.0,10.70711683809421,0.7,111.79999999999792,inf,14.035453644495064,1.0,12.492939167930194,0.6,111.79999999999792,inf,8.833333333333334,1.0,4.249182927993987,0.48,111.79999999999792,inf,40.666666666666664,8.0,23.612614331233114,0.05,111.79999999999792,inf,37.767450069374966,1.0,22.604558229880702,0.36,111.79999999999792
inf,40.95880539895888,1.0,23.857306478260774,0.26,111.89999999999792,inf,13.51890801569801,1.0,10.704987520046748,0.7,111.89999999999792,inf,14.035315507693753,1.0,12.492760788680258,0.6,111.89999999999792,inf,8.833333333333334,1.0,4.249182927993987,0.48,111.89999999999792,inf,40.666666666666664,8.0,23.612614331233114,0.05,111.89999999999792,inf,37.76659102501357,1.0,22.60433125296857,0.36,111.89999999999792
inf,40.95812688628271,1.0,23.85704593244206,0.26,111.99999999999791,inf,13.517935545779682,1.0,10.702860233843074,0.7,111.99999999999791,inf,14.035177370892443,1.0,12.492582455761628,0.6,111.99999999999791,inf,8.833333333333334,1.0,4.249182927993987,0.48,111.99999999999791,inf,40.666666666666664,8.0,23.612614331233114,0.05,111.99999999999791,inf,37.76573198065216,1.0,22.60410449409879,0.36,111.99999999999791
inf,40.957448373606525,1.0,23.85678561384128,0.26,112.0999999999979,inf,13.516963075861355,1.0,10.700734980694966,0.7,112.0999999999979,inf,14.035039234091132,1.0,12.49240416917629,0.6,112.0999999999979,inf,8.833333333333334,1.0,4.249182927993987,0.48,112.0999999999979,inf,40.666666666666664,8.0,23.612614331233114,0.05,112.0999999999979,inf,37.76487293629076,1.0,22.603877953277912,0.36,112.0999999999979
inf,40.95676986093036,1.0,23.85652552246587,0.26,112.1999999999979,inf,13.515990605943026,1.0,10.69861176181401,0.7,112.1999999999979,inf,14.03490109728982,1.0,12.492225928926224,0.6,112.1999999999979,inf,8.833333333333334,1.0,4.249182927993987,0.48,112.1999999999979,inf,40.666666666666664,8.0,23.612614331233114,0.05,112.1999999999979,inf,37.764013891929345,1.0,22.6036516305125,0.36,112.1999999999979
inf,40.95609134825418,1.0,23.856265658323256,0.26,112.2999999999979,inf,13.5150181360247,1.0,10.696490578411591,0.7,112.2999999999979,inf,14.034762960488509,1.0,12.49204773501342,0.6,112.2999999999979,inf,8.833333333333334,1.0,4.249182927993987,0.48,112.2999999999979,inf,40.666666666666664,8.0,23.612614331233114,0.05,112.2999999999979,inf,37.76315484756795,1.0,22.603425525809097,0.36,112.2999999999979
inf,40.95541283557801,1.0,23.85600602142087,0.26,112.39999999999789,inf,13.514045666106373,1.0,10.694371431698897,0.7,112.39999999999789,inf,14.0346248236872,1.0,12.491869587439856,0.6,112.39999999999789,inf,8.833333333333334,1.0,4.249182927993987,0.48,112.39999999999789,inf,40.666666666666664,8.0,23.612614331233114,0.05,112.39999999999789,inf,37.762295803206534,1.0,22.60319963917425,0.36,112.39999999999789
inf,40.954734322901835,1.0,23.855746611766133,0.26,112.49999999999788,inf,13.513073196188044,1.0,10.69225432288691,0.7,112.49999999999788,inf,14.03448668688589,1.0,12.491691486207516,0.6,112.49999999999788,inf,8.833333333333334,1.0,4.249182927993987,0.48,112.49999999999788,inf,40.666666666666664,8.0,23.612614331233114,0.05,112.49999999999788,inf,37.761436758845136,1.0,22.6029739706145,0.36,112.49999999999788
inf,40.954055810225654,1.0,23.855487429366455,0.26,112.59999999999788,inf,13.512100726269718,1.0,10.690139253186404,0.7,112.59999999999788,inf,14.034348550084578,1.0,12.491513431318381,0.6,112.59999999999788,inf,8.833333333333334,1.0,4.249182927993987,0.48,112.59999999999788,inf,40.666666666666664,8.0,23.612614331233114,0.05,112.59999999999788,inf,37.76057771448372,1.0,22.602748520136373,0.36,112.59999999999788
inf,40.95337729754949,1.0,23.85522847422924,0.26,112.69999999999787,inf,13.511128256351391,1.0,10.688026223807952,0.7,112.69999999999787,inf,14.034210413283267,1.0,12.491335422774434,0.6,112.69999999999787,inf,8.833333333333334,1.0,4.249182927993987,0.48,112.69999999999787,inf,40.666666666666664,8.0,23.612614331233114,0.05,112.69999999999787,inf,37.75971867012232,1.0,22.6025232877464,0.36,112.69999999999787
inf,40.95269878487331,1.0,23.8549697463619,0.26,112.79999999999787,inf,13.510155786433065,1.0,10.68591523596191,0.7,112.79999999999787,inf,14.034072276481957,1.0,12.491157460577659,0.6,112.79999999999787,inf,8.833333333333334,1.0,4.249182927993987,0.48,112.79999999999787,inf,40.666666666666664,8.0,23.612614331233114,0.05,112.79999999999787,inf,37.75885962576091,1.0,22.602298273451098,0.36,112.79999999999787
inf,40.95202027219713,1.0,23.854711245771817,0.26,112.89999999999786,inf,13.509183316514738,1.0,10.683806290858422,0.7,112.89999999999786,inf,14.033934139680646,1.0,12.490979544730031,0.6,112.89999999999786,inf,8.833333333333334,1.0,4.249182927993987,0.48,112.89999999999786,inf,40.666666666666664,8.0,23.612614331233114,0.05,112.89999999999786,inf,37.75800058139951,1.0,22.60207347725698,0.36,112.89999999999786
inf,40.95134175952096,1.0,23.854452972466387,0.26,112.99999999999785,inf,13.50821084659641,1.0,10.681699389707415,0.7,112.99999999999785,inf,14.033796002879335,1.0,12.490801675233534,0.6,112.99999999999785,inf,8.833333333333334,1.0,4.249182927993987,0.48,112.99999999999785,inf,40.666666666666664,8.0,23.612614331233114,0.05,112.99999999999785,inf,37.7571415370381,1.0,22.60184889917056,0.36,112.99999999999785
inf,40.95066324684478,1.0,23.85419492645299,0.26,113.09999999999785,inf,13.507238376678083,1.0,10.679594533718603,0.7,113.09999999999785,inf,14.033657866078023,1.0,12.490623852090147,0.62,113.09999999999785,inf,8.833333333333334,1.0,4.249182927993987,0.48,113.09999999999785,inf,40.666666666666664,8.0,23.612614331233114,0.05,113.09999999999785,inf,37.756282492676704,1.0,22.601624539198326,0.36,113.09999999999785
inf,40.94998473416861,1.0,23.853937107739004,0.26,113.19999999999784,inf,13.506265906759758,1.0,10.677491724101476,0.7,113.19999999999784,inf,14.033519729276714,1.0,12.490446075301852,0.62,113.19999999999784,inf,8.833333333333334,1.0,4.249182927993987,0.48,113.19999999999784,inf,40.666666666666664,8.0,23.612614331233114,0.05,113.19999999999784,inf,37.75542344831529,1.0,22.60140039734679,0.36,113.19999999999784
inf,40.949306221492435,1.0,23.853679516331805,0.26,113.29999999999784,inf,13.50529343684143,1.0,10.675390962065295,0.7,113.29999999999784,inf,14.033381592475402,1.0,12.490268344870628,0.62,113.29999999999784,inf,8.833333333333334,1.0,4.249182927993987,0.48,113.29999999999784,inf,40.666666666666664,8.0,23.612614331233114,0.05,113.29999999999784,inf,37.754564403953886,1.0,22.60117647362243,0.36,113.29999999999784
inf,40.94862770881626,1.0,23.853422152238743,0.26,113.39999999999783,inf,13.504320966923103,1.0,10.673292248819106,0.7,113.39999999999783,inf,14.033243455674091,1.0,12.490090660798451,0.62,113.39999999999783,inf,8.833333333333334,1.0,4.249182927993987,0.48,113.39999999999783,inf,40.666666666666664,8.0,23.612614331233114,0.05,113.39999999999783,inf,37.75370535959248,1.0,22.600952768031735,0.36,113.39999999999783
inf,40.94794919614008,1.0,23.853165015467184,0.28,113.49999999999783,inf,13.503348497004774,1.0,10.671195585571718,0.7,113.49999999999783,inf,14.03310531887278,1.0,12.4899130230873,0.62,113.49999999999783,inf,8.833333333333334,1.0,4.249182927993987,0.48,113.49999999999783,inf,40.666666666666664,8.0,23.612614331233114,0.05,113.49999999999783,inf,37.752846315231075,1.0,22.600729280581177,0.36,113.49999999999783
inf,40.94727068346391,1.0,23.852908106024483,0.28,113.59999999999782,inf,13.502376027086449,1.0,10.669100973531712,0.7,113.59999999999782,inf,14.03296718207147,1.0,12.489735431739158,0.62,113.59999999999782,inf,8.833333333333334,1.0,4.249182927993987,0.48,113.59999999999782,inf,40.666666666666664,8.0,23.612614331233114,0.05,113.59999999999782,inf,37.75198727086966,1.0,22.600506011277233,0.36,113.59999999999782
inf,40.94659217078774,1.0,23.852651423917976,0.28,113.69999999999781,inf,13.501403557168123,1.0,10.667008413907437,0.7,113.69999999999781,inf,14.032829045270159,1.0,12.489557886755996,0.62,113.69999999999781,inf,8.833333333333334,1.0,4.249182927993987,0.48,113.69999999999781,inf,40.666666666666664,8.0,23.612614331233114,0.05,113.69999999999781,inf,37.751128226508264,1.0,22.600282960126364,0.36,113.69999999999781
inf,40.94591365811156,1.0,23.85239496915501,0.28,113.79999999999781,inf,13.500431087249796,1.0,10.664917907907004,0.7,113.79999999999781,inf,14.032690908468847,1.0,12.489380388139796,0.62,113.79999999999781,inf,8.833333333333334,1.0,4.249182927993987,0.48,113.79999999999781,inf,40.666666666666664,8.0,23.612614331233114,0.05,113.79999999999781,inf,37.75026918214686,1.0,22.600060127135034,0.36,113.79999999999781
inf,40.94523514543539,1.0,23.85213874174292,0.28,113.8999999999978,inf,13.499458617331468,1.0,10.662829456738281,0.7,113.8999999999978,inf,14.032552771667536,1.0,12.489202935892534,0.62,113.8999999999978,inf,8.833333333333334,1.0,4.249182927993987,0.48,113.8999999999978,inf,40.666666666666664,8.0,23.612614331233114,0.05,113.8999999999978,inf,37.74941013778545,1.0,22.59983751230969,0.36,113.8999999999978
inf,40.944556632759216,1.0,23.851882741689025,0.28,113.9999999999978,inf,13.498486147413141,1.0,10.660743061608907,0.7,113.9999999999978,inf,14.032414634866226,1.0,12.489025530016185,0.62,113.9999999999978,inf,8.833333333333334,1.0,4.249182927993987,0.48,113.9999999999978,inf,40.666666666666664,8.0,23.612614331233114,0.05,113.9999999999978,inf,37.74855109342404,1.0,22.599615115656785,0.36,113.9999999999978
inf,40.94387812008304,1.0,23.85162696900065,0.28,114.09999999999779,inf,13.497513677494814,1.0,10.658658723726262,0.7,114.09999999999779,inf,14.032276498064915,1.0,12.488848170512728,0.62,114.09999999999779,inf,8.833333333333334,1.0,4.249182927993987,0.48,114.09999999999779,inf,40.666666666666664,8.0,23.612614331233114,0.05,114.09999999999779,inf,37.74769204906264,1.0,22.599392937182756,0.36,114.09999999999779
inf,40.94319960740686,1.0,23.851371423685112,0.28,114.19999999999779,inf,13.496541207576486,1.0,10.656576444297494,0.7,114.19999999999779,inf,14.032138361263604,1.0,12.488670857384136,0.62,114.19999999999779,inf,8.833333333333334,1.0,4.249182927993987,0.48,114.19999999999779,inf,40.666666666666664,8.0,23.612614331233114,0.05,114.19999999999779,inf,37.74683300470124,1.0,22.59917097689404,0.36,114.19999999999779
inf,40.94252109473069,1.0,23.851116105749718,0.28,114.29999999999778,inf,13.495568737658159,1.0,10.65449622452949,0.7,114.29999999999778,inf,14.032000224462292,1.0,12.488493590632384,0.62,114.29999999999778,inf,8.833333333333334,1.0,4.249182927993987,0.48,114.29999999999778,inf,40.666666666666664,8.0,23.612614331233114,0.05,114.29999999999778,inf,37.74597396033983,1.0,22.598949234797068,0.36,114.29999999999778
inf,40.94184258205451,1.0,23.85086101520176,0.28,114.39999999999777,inf,13.494596267739833,1.0,10.652418065628893,0.7,114.39999999999777,inf,14.031862087660983,1.0,12.48831637025945,0.62,114.39999999999777,inf,8.833333333333334,1.0,4.249182927993987,0.48,114.39999999999777,inf,40.666666666666664,8.0,23.612614331233114,0.05,114.39999999999777,inf,37.74511491597842,1.0,22.598727710898252,0.36,114.39999999999777
inf,40.94116406937834,1.0,23.850606152048545,0.28,114.49999999999777,inf,13.493623797821506,1.0,10.650341968802088,0.7,114.49999999999777,inf,14.031723950859671,1.0,12.488139196267307,0.62,114.49999999999777,inf,8.833333333333334,1.0,4.249182927993987,0.48,114.49999999999777,inf,40.666666666666664,8.0,23.612614331233114,0.05,114.49999999999777,inf,37.74425587161702,1.0,22.598506405204024,0.36,114.49999999999777
inf,40.940485556702164,1.0,23.850351516297366,0.28,114.59999999999776,inf,13.49265132790318,1.0,10.648267935255205,0.7,114.59999999999776,inf,14.03158581405836,1.0,12.487962068657925,0.62,114.59999999999776,inf,8.833333333333334,1.0,4.249182927993987,0.48,114.59999999999776,inf,40.666666666666664,8.0,23.612614331233114,0.05,114.59999999999776,inf,37.743396827255616,1.0,22.598285317720784,0.36,114.59999999999776
inf,40.93980704402598,1.0,23.8500971079555,0.28,114.69999999999776,inf,13.491678857984853,1.0,10.646195966194119,0.7,114.69999999999776,inf,14.031447677257049,1.0,12.487784987433283,0.62,114.69999999999776,inf,8.833333333333334,1.0,4.249182927993987,0.48,114.69999999999776,inf,40.666666666666664,8.0,23.612614331233114,0.05,114.69999999999776,inf,37.7425377828942,1.0,22.598064448454938,0.36,114.69999999999776
inf,40.939128531349816,1.0,23.84984292703022,0.28,114.79999999999775,inf,13.490706388066524,1.0,10.644126062824434,0.7,114.79999999999775,inf,14.031309540455737,1.0,12.487607952595353,0.62,114.79999999999775,inf,8.833333333333334,1.0,4.249182927993987,0.48,114.79999999999775,inf,40.666666666666664,8.0,23.612614331233114,0.05,114.79999999999775,inf,37.7416787385328,1.0,22.59784379741289,0.36,114.79999999999775
inf,40.93845001867364,1.0,23.849588973528807,0.28,114.89999999999775,inf,13.489733918148199,1.0,10.642058226351496,0.7,114.89999999999775,inf,14.03117140365443,1.0,12.487430964146109,0.62,114.89999999999775,inf,8.833333333333334,1.0,4.249182927993987,0.48,114.89999999999775,inf,40.666666666666664,8.0,23.612614331233114,0.05,114.89999999999775,inf,37.7408196941714,1.0,22.597623364601024,0.38,114.89999999999775
inf,40.93777150599746,1.0,23.84933524745852,0.28,114.99999999999774,inf,13.488761448229871,1.0,10.639992457980384,0.7,114.99999999999774,inf,14.031033266853118,1.0,12.487254022087521,0.62,114.99999999999774,inf,8.833333333333334,1.0,4.249182927993987,0.48,114.99999999999774,inf,40.666666666666664,8.0,23.612614331233114,0.05,114.99999999999774,inf,37.73996064980999,1.0,22.597403150025738,0.38,114.99999999999774
inf,40.93709299332129,1.0,23.849081748826617,0.28,115.09999999999773,inf,13.487788978311546,1.0,10.6379287589159,0.7,115.09999999999773,inf,14.030895130051807,1.0,12.48707712642156,0.62,115.09999999999773,inf,8.833333333333334,1.0,4.249182927993987,0.48,115.09999999999773,inf,40.666666666666664,8.0,23.612614331233114,0.05,115.09999999999773,inf,37.73910160544859,1.0,22.5971831536934,0.38,115.09999999999773
inf,40.93641448064511,1.0,23.848828477640357,0.28,115.19999999999773,inf,13.486816508393218,1.0,10.635867130362586,0.7,115.19999999999773,inf,14.030756993250495,1.0,12.486900277150202,0.62,115.19999999999773,inf,8.833333333333334,1.0,4.249182927993987,0.48,115.19999999999773,inf,40.666666666666664,8.0,23.612614331233114,0.05,115.19999999999773,inf,37.738242561087176,1.0,22.59696337561039,0.38,115.19999999999773
inf,40.935735967968945,1.0,23.84857543390698,0.28,115.29999999999772,inf,13.485844038474891,1.0,10.633807573524699,0.7,115.29999999999772,inf,14.030618856449186,1.0,12.486723474275413,0.62,115.29999999999772,inf,8.833333333333334,1.0,4.249182927993987,0.48,115.29999999999772,inf,40.666666666666664,8.0,23.612614331233114,0.05,115.29999999999772,inf,37.73738351672578,1.0,22.59674381578308,0.38,115.29999999999772
inf,40.935057455292764,1.0,23.848322617633727,0.28,115.39999999999772,inf,13.484871568556564,1.0,10.631750089606221,0.7,115.39999999999772,inf,14.030480719647874,1.0,12.48654671779917,0.62,115.39999999999772,inf,8.833333333333334,1.0,4.249182927993987,0.48,115.39999999999772,inf,40.666666666666664,8.0,23.612614331233114,0.05,115.39999999999772,inf,37.736559254740364,1.0,22.596507947133265,0.38,115.39999999999772
inf,40.93437894261659,1.0,23.848070028827838,0.28,115.49999999999771,inf,13.483899098638236,1.0,10.629694679810859,0.7,115.49999999999771,inf,14.030342582846563,1.0,12.486370007723439,0.62,115.49999999999771,inf,8.833333333333334,1.0,4.249182927993987,0.48,115.49999999999771,inf,40.666666666666664,8.0,23.612614331233114,0.05,115.49999999999771,inf,37.73586278379803,1.0,22.596211567485213,0.38,115.49999999999771
inf,40.933700429940416,1.0,23.847817667496535,0.28,115.5999999999977,inf,13.482926628719909,1.0,10.62764134534203,0.7,115.5999999999977,inf,14.030303030303031,1.0,12.48631941908605,0.62,115.5999999999977,inf,8.833333333333334,1.0,4.249182927993987,0.48,115.5999999999977,inf,40.666666666666664,8.0,23.612614331233114,0.05,115.5999999999977,inf,37.73516631285569,1.0,22.59591539214898,0.38,115.5999999999977
inf,40.93302191726424,1.0,23.84756553364704,0.28,115.6999999999977,inf,13.481954158801582,1.0,10.62559008740287,0.7,115.6999999999977,inf,14.030303030303031,1.0,12.48631941908605,0.62,115.6999999999977,inf,8.833333333333334,1.0,4.249182927993987,0.48,115.6999999999977,inf,40.666666666666664,8.0,23.612614331233114,0.05,115.6999999999977,inf,37.73446984191335,1.0,22.595619421132604,0.38,115.6999999999977
inf,40.93234340458807,1.0,23.847313627286567,0.28,115.7999999999977,inf,13.480981688883254,1.0,10.623540907196228,0.7,115.7999999999977,inf,14.030303030303031,1.0,12.48631941908605,0.62,115.7999999999977,inf,8.833333333333334,1.0,4.249182927993987,0.48,115.7999999999977,inf,40.666666666666664,8.0,23.612614331233114,0.05,115.7999999999977,inf,37.733773370971015,1.0,22.595323654444122,0.38,115.7999999999977
inf,40.931664891911886,1.0,23.84706194842233,0.28,115.89999999999769,inf,13.480009218964929,1.0,10.621493805924654,0.7,115.89999999999769,inf,14.030303030303031,1.0,12.48631941908605,0.62,115.89999999999769,inf,8.833333333333334,1.0,4.249182927993987,0.48,115.89999999999769,inf,40.666666666666664,8.0,23.612614331233114,0.05,115.89999999999769,inf,37.733076900028685,1.0,22.595028092091543,0.38,115.89999999999769
inf,40.93098637923572,1.0,23.84681049706153,0.28,115.99999999999768,inf,13.479036749046601,1.0,10.61944878479042,0.7,115.99999999999768,inf,14.030303030303031,1.0,12.48631941908605,0.62,115.99999999999768,inf,8.833333333333334,1.0,4.249182927993987,0.48,115.99999999999768,inf,40.666666666666664,8.0,23.612614331233114,0.05,115.99999999999768,inf,37.73238042908635,1.0,22.594732734082893,0.38,115.99999999999768
inf,40.930307866559545,1.0,23.846559273211362,0.28,116.09999999999768,inf,13.478064279128274,1.0,10.617405844995485,0.7,116.09999999999768,inf,14.030303030303031,1.0,12.48631941908605,0.62,116.09999999999768,inf,8.833333333333334,1.0,4.249182927993987,0.48,116.09999999999768,inf,40.666666666666664,8.0,23.612614331233114,0.05,116.09999999999768,inf,37.73168395814401,1.0,22.594437580426185,0.38,116.09999999999768
inf,40.92962935388337,1.0,23.846308276879018,0.28,116.19999999999767,inf,13.477091809209949,1.0,10.615364987741524,0.7,116.19999999999767,inf,14.030303030303031,1.0,12.48631941908605,0.62,116.19999999999767,inf,8.833333333333334,1.0,4.249182927993987,0.48,116.19999999999767,inf,40.666666666666664,8.0,23.612614331233114,0.05,116.19999999999767,inf,37.73098748720167,1.0,22.59414263112943,0.38,116.19999999999767
inf,40.92895084120719,1.0,23.846057508071684,0.28,116.29999999999767,inf,13.476119339291621,1.0,10.613326214229902,0.7,116.29999999999767,inf,14.030303030303031,1.0,12.48631941908605,0.62,116.29999999999767,inf,8.833333333333334,1.0,4.249182927993987,0.48,116.29999999999767,inf,40.666666666666664,8.0,23.612614331233114,0.05,116.29999999999767,inf,37.730291016259336,1.0,22.593847886200628,0.38,116.29999999999767
inf,40.928272328531015,1.0,23.84580696679653,0.28,116.39999999999766,inf,13.475432467396109,1.0,10.611866601673839,0.7,116.39999999999766,inf,14.030303030303031,1.0,12.48631941908605,0.62,116.39999999999766,inf,8.833333333333334,1.0,4.249182927993987,0.48,116.39999999999766,inf,40.666666666666664,8.0,23.612614331233114,0.05,116.39999999999766,inf,37.729594545317,1.0,22.593553345647777,0.38,116.39999999999766
inf,40.92759381585484,1.0,23.84555665306074,0.28,116.49999999999766,inf,13.474914739903472,1.0,10.610729343867828,0.7,116.49999999999766,inf,14.030303030303031,1.0,12.48631941908605,0.62,116.49999999999766,inf,8.833333333333334,1.0,4.249182927993987,0.48,116.49999999999766,inf,40.666666666666664,8.0,23.612614331233114,0.05,116.49999999999766,inf,37.72889807437466,1.0,22.59325900947887,0.38,116.49999999999766
inf,40.92691530317867,1.0,23.845306566871475,0.28,116.59999999999765,inf,13.474397012410835,1.0,10.60959259788673,0.7,116.59999999999765,inf,14.030303030303031,1.0,12.48631941908605,0.62,116.59999999999765,inf,8.833333333333334,1.0,4.249182927993987,0.48,116.59999999999765,inf,40.666666666666664,8.0,23.612614331233114,0.05,116.59999999999765,inf,37.728201603432325,1.0,22.5929648777019,0.38,116.59999999999765
inf,40.92623679050249,1.0,23.845056708235887,0.28,116.69999999999764,inf,13.473879284918198,1.0,10.608456363895082,0.7,116.69999999999764,inf,14.030303030303031,1.0,12.48631941908605,0.62,116.69999999999764,inf,8.833333333333334,1.0,4.249182927993987,0.48,116.69999999999764,inf,40.666666666666664,8.0,23.612614331233114,0.05,116.69999999999764,inf,37.72750513248999,1.0,22.592670950324845,0.38,116.69999999999764
inf,40.92555827782632,1.0,23.844807077161143,0.28,116.79999999999764,inf,13.473361557425562,1.0,10.607320642057408,0.7,116.79999999999764,inf,14.030303030303031,1.0,12.48631941908605,0.62,116.79999999999764,inf,8.833333333333334,1.0,4.249182927993987,0.48,116.79999999999764,inf,40.666666666666664,8.0,23.612614331233114,0.05,116.79999999999764,inf,37.72680866154766,1.0,22.592377227355684,0.38,116.79999999999764
inf,40.924879765150145,1.0,23.84455767365438,0.28,116.89999999999763,inf,13.472843829932925,1.0,10.60618543253824,0.7,116.89999999999763,inf,14.030303030303031,1.0,12.48631941908605,0.62,116.89999999999763,inf,8.833333333333334,1.0,4.249182927993987,0.48,116.89999999999763,inf,40.666666666666664,8.0,23.612614331233114,0.05,116.89999999999763,inf,37.72611219060532,1.0,22.59208370880239,0.38,116.89999999999763
inf,40.92420125247398,1.0,23.84430849772274,0.28,116.99999999999763,inf,13.47232610244029,1.0,10.605050735502097,0.7,116.99999999999763,inf,14.030303030303031,1.0,12.48631941908605,0.62,116.99999999999763,inf,8.833333333333334,1.0,4.249182927993987,0.48,116.99999999999763,inf,40.666666666666664,8.0,23.612614331233114,0.05,116.99999999999763,inf,37.72541571966299,1.0,22.59179039467293,0.38,116.99999999999763
