gradient_descent_sst best cost max,gradient_descent_sst best cost mean,gradient_descent_sst best cost min,gradient_descent_sst best cost std,gradient_descent_sst success fraction,gradient_descent_sst time,policy_guided_gradient_descent_sst best cost max,policy_guided_gradient_descent_sst best cost mean,policy_guided_gradient_descent_sst best cost min,policy_guided_gradient_descent_sst best cost std,policy_guided_gradient_descent_sst success fraction,policy_guided_gradient_descent_sst time,policy_guided_sst best cost max,policy_guided_sst best cost mean,policy_guided_sst best cost min,policy_guided_sst best cost std,policy_guided_sst success fraction,policy_guided_sst time,rl best cost max,rl best cost mean,rl best cost min,rl best cost std,rl success fraction,rl time,stable_sparse_rrt best cost max,stable_sparse_rrt best cost mean,stable_sparse_rrt best cost min,stable_sparse_rrt best cost std,stable_sparse_rrt success fraction,stable_sparse_rrt time
inf,56.576077285313886,5.0,32.599983001416646,0.54,1.3,133.49858662271794,45.88905121468517,1.0,32.04552048335877,1.0,1.3,139.24713280129652,48.001257369458756,3.0,30.07766113043293,1.0,1.3,350.0,57.04,3.0,52.81021113383282,1.0,1.3,inf,60.06666666666667,3.0,43.058822815100534,0.6,1.3
inf,56.20493522153855,5.0,32.53962033738407,0.56,1.4000000000000001,132.35526280639758,45.57052182228736,1.0,31.77384974186067,1.0,1.4000000000000001,137.18018563937727,47.70270532404391,3.0,29.76958322690843,1.0,1.4000000000000001,350.0,57.04,3.0,52.81021113383282,1.0,1.4000000000000001,inf,60.06666666666667,3.0,43.058822815100534,0.6,1.4000000000000001
inf,55.57917943130375,5.0,32.19746229666414,0.58,1.5000000000000002,131.2119389900772,45.33229924925168,1.0,31.582749385443847,1.0,1.5000000000000002,136.0,47.45233534171102,3.0,29.558488027630204,1.0,1.5000000000000002,350.0,57.04,3.0,52.81021113383282,1.0,1.5000000000000002,inf,60.06666666666667,3.0,43.058822815100534,0.6,1.5000000000000002
inf,55.33243174566314,5.0,32.17943904273079,0.6,1.6000000000000003,130.0686151737568,45.20576069649769,1.0,31.45936961854063,1.0,1.6000000000000003,136.0,47.26852566862008,3.0,29.459367385847884,1.0,1.6000000000000003,350.0,57.04,3.0,52.81021113383282,1.0,1.6000000000000003,inf,60.06666666666667,3.0,43.058822815100534,0.6,1.6000000000000003
inf,55.09817670034461,5.0,32.20386774207672,0.6,1.7000000000000004,128.92529135743644,45.07939405797511,1.0,31.338357373134496,1.0,1.7000000000000004,136.0,47.103790067023965,3.0,29.38664797785331,1.0,1.7000000000000004,350.0,57.04,3.0,52.81021113383282,1.0,1.7000000000000004,inf,60.06666666666667,3.0,43.058822815100534,0.6,1.7000000000000004
inf,54.93968636440901,5.0,32.2324344289629,0.62,1.8000000000000005,127.78196754111605,44.967324388775744,1.0,31.222613006769098,1.0,1.8000000000000005,136.0,47.00303084762076,3.0,29.38945105243398,1.0,1.8000000000000005,350.0,57.04,3.0,52.81021113383282,1.0,1.8000000000000005,inf,60.06666666666667,3.0,43.058822815100534,0.6,1.8000000000000005
inf,54.828954960444776,5.0,32.25304538769541,0.64,1.9000000000000006,126.63864372479567,44.862318191570594,1.0,31.109044189354382,1.0,1.9000000000000006,136.0,46.92184929137229,3.0,29.422139339318036,1.0,1.9000000000000006,350.0,57.04,3.0,52.81021113383282,1.0,1.9000000000000006,inf,60.06666666666667,3.0,43.058822815100534,0.6,1.9000000000000006
inf,54.722418308477515,5.0,32.283408157989626,0.7,2.0000000000000004,125.4953199084753,44.69314014802586,1.0,30.999582096999692,1.0,2.0000000000000004,136.0,46.88,3.0,29.443260688992993,1.0,2.0000000000000004,350.0,57.04,3.0,52.81021113383282,1.0,2.0000000000000004,inf,60.06666666666667,3.0,43.058822815100534,0.6,2.0000000000000004
inf,54.70004795408384,5.0,32.27551664368483,0.72,2.1000000000000005,125.0,44.54891804116349,1.0,30.93821018838735,1.0,2.1000000000000005,136.0,46.88,3.0,29.443260688992993,1.0,2.1000000000000005,350.0,57.04,3.0,52.81021113383282,1.0,2.1000000000000005,inf,60.06666666666667,3.0,43.058822815100534,0.6,2.1000000000000005
inf,54.68545248140851,5.0,32.272726769973474,0.72,2.2000000000000006,125.0,44.4127457537589,1.0,30.9127257500562,1.0,2.2000000000000006,136.0,46.88,3.0,29.443260688992993,1.0,2.2000000000000006,350.0,57.04,3.0,52.81021113383282,1.0,2.2000000000000006,inf,60.06666666666667,3.0,43.058822815100534,0.6,2.2000000000000006
inf,54.67094614791441,5.0,32.270213912794134,0.72,2.3000000000000007,125.0,44.2765734663543,1.0,30.896823086500603,1.0,2.3000000000000007,136.0,46.88,3.0,29.443260688992993,1.0,2.3000000000000007,350.0,57.04,3.0,52.81021113383282,1.0,2.3000000000000007,inf,60.06666666666667,3.0,43.058822815100534,0.6,2.3000000000000007
inf,54.65900469324373,5.0,32.27122258997062,0.72,2.400000000000001,125.0,44.140401178949716,1.0,30.890516996026832,1.0,2.400000000000001,136.0,46.88,3.0,29.443260688992993,1.0,2.400000000000001,350.0,57.04,3.0,52.81021113383282,1.0,2.400000000000001,inf,60.06666666666667,3.0,43.058822815100534,0.6,2.400000000000001
inf,54.647063238573054,5.0,32.27238588653067,0.72,2.500000000000001,125.0,44.00805036079603,1.0,30.900108679186708,1.0,2.500000000000001,136.0,46.88,3.0,29.443260688992993,1.0,2.500000000000001,350.0,57.04,3.0,52.81021113383282,1.0,2.500000000000001,inf,60.06666666666667,3.0,43.058822815100534,0.6,2.500000000000001
inf,54.638888888888886,5.0,32.273271343479834,0.72,2.600000000000001,125.0,43.92269022240735,1.0,30.89961521159415,1.0,2.600000000000001,136.0,46.88,3.0,29.443260688992993,1.0,2.600000000000001,350.0,57.04,3.0,52.81021113383282,1.0,2.600000000000001,inf,60.06666666666667,3.0,43.058822815100534,0.6,2.600000000000001
inf,54.638888888888886,5.0,32.273271343479834,0.72,2.700000000000001,125.0,43.87340625036444,1.0,30.87485164001228,1.0,2.700000000000001,136.0,46.88,3.0,29.443260688992993,1.0,2.700000000000001,350.0,57.04,3.0,52.81021113383282,1.0,2.700000000000001,inf,60.06666666666667,3.0,43.058822815100534,0.6,2.700000000000001
inf,54.638888888888886,5.0,32.273271343479834,0.72,2.800000000000001,125.0,43.83580524255536,1.0,30.847115243405266,1.0,2.800000000000001,136.0,46.88,3.0,29.443260688992993,1.0,2.800000000000001,350.0,57.04,3.0,52.81021113383282,1.0,2.800000000000001,inf,60.06666666666667,3.0,43.058822815100534,0.6,2.800000000000001
inf,54.638888888888886,5.0,32.273271343479834,0.72,2.9000000000000012,125.0,43.79820423474628,1.0,30.820046676825065,1.0,2.9000000000000012,136.0,46.88,3.0,29.443260688992993,1.0,2.9000000000000012,350.0,57.04,3.0,52.81021113383282,1.0,2.9000000000000012,inf,60.06666666666667,3.0,43.058822815100534,0.6,2.9000000000000012
inf,54.638888888888886,5.0,32.273271343479834,0.72,3.0000000000000013,125.0,43.7606032269372,1.0,30.793647701401323,1.0,3.0000000000000013,136.0,46.88,3.0,29.443260688992993,1.0,3.0000000000000013,350.0,57.04,3.0,52.81021113383282,1.0,3.0000000000000013,inf,60.06666666666667,3.0,43.058822815100534,0.6,3.0000000000000013
inf,54.638888888888886,5.0,32.273271343479834,0.72,3.1000000000000014,125.0,43.74242628270483,1.0,30.789687160186496,1.0,3.1000000000000014,136.0,46.88,3.0,29.443260688992993,1.0,3.1000000000000014,350.0,57.04,3.0,52.81021113383282,1.0,3.1000000000000014,inf,60.06666666666667,3.0,43.058822815100534,0.6,3.1000000000000014
inf,54.638888888888886,5.0,32.273271343479834,0.72,3.2000000000000015,125.0,43.7,1.0,30.812497464502936,1.0,3.2000000000000015,136.0,46.88,3.0,29.443260688992993,1.0,3.2000000000000015,350.0,57.04,3.0,52.81021113383282,1.0,3.2000000000000015,inf,60.06666666666667,3.0,43.058822815100534,0.6,3.2000000000000015
inf,54.638888888888886,5.0,32.273271343479834,0.72,3.3000000000000016,125.0,43.7,1.0,30.812497464502936,1.0,3.3000000000000016,136.0,46.88,3.0,29.443260688992993,1.0,3.3000000000000016,350.0,57.04,3.0,52.81021113383282,1.0,3.3000000000000016,inf,60.06666666666667,3.0,43.058822815100534,0.6,3.3000000000000016
inf,54.638888888888886,5.0,32.273271343479834,0.72,3.4000000000000017,125.0,43.7,1.0,30.812497464502936,1.0,3.4000000000000017,136.0,46.88,3.0,29.443260688992993,1.0,3.4000000000000017,350.0,57.04,3.0,52.81021113383282,1.0,3.4000000000000017,inf,60.06666666666667,3.0,43.058822815100534,0.6,3.4000000000000017
inf,54.638888888888886,5.0,32.273271343479834,0.72,3.5000000000000018,125.0,43.7,1.0,30.812497464502936,1.0,3.5000000000000018,136.0,46.88,3.0,29.443260688992993,1.0,3.5000000000000018,350.0,57.04,3.0,52.81021113383282,1.0,3.5000000000000018,inf,60.06666666666667,3.0,43.058822815100534,0.6,3.5000000000000018
inf,54.638888888888886,5.0,32.273271343479834,0.72,3.600000000000002,125.0,43.7,1.0,30.812497464502936,1.0,3.600000000000002,136.0,46.88,3.0,29.443260688992993,1.0,3.600000000000002,350.0,57.04,3.0,52.81021113383282,1.0,3.600000000000002,inf,60.06666666666667,3.0,43.058822815100534,0.6,3.600000000000002
inf,54.638888888888886,5.0,32.273271343479834,0.72,3.700000000000002,125.0,43.7,1.0,30.812497464502936,1.0,3.700000000000002,136.0,46.88,3.0,29.443260688992993,1.0,3.700000000000002,350.0,57.04,3.0,52.81021113383282,1.0,3.700000000000002,inf,60.06666666666667,3.0,43.058822815100534,0.6,3.700000000000002
inf,54.638888888888886,5.0,32.273271343479834,0.72,3.800000000000002,125.0,43.7,1.0,30.812497464502936,1.0,3.800000000000002,136.0,46.88,3.0,29.443260688992993,1.0,3.800000000000002,350.0,57.04,3.0,52.81021113383282,1.0,3.800000000000002,inf,60.06666666666667,3.0,43.058822815100534,0.6,3.800000000000002
inf,54.638888888888886,5.0,32.273271343479834,0.72,3.900000000000002,125.0,43.7,1.0,30.812497464502936,1.0,3.900000000000002,136.0,46.88,3.0,29.443260688992993,1.0,3.900000000000002,350.0,57.04,3.0,52.81021113383282,1.0,3.900000000000002,inf,60.06666666666667,3.0,43.058822815100534,0.6,3.900000000000002
inf,54.638888888888886,5.0,32.273271343479834,0.72,4.000000000000002,125.0,43.7,1.0,30.812497464502936,1.0,4.000000000000002,136.0,46.88,3.0,29.443260688992993,1.0,4.000000000000002,350.0,57.04,3.0,52.81021113383282,1.0,4.000000000000002,inf,60.06666666666667,3.0,43.058822815100534,0.6,4.000000000000002
inf,54.638888888888886,5.0,32.273271343479834,0.72,4.100000000000001,125.0,43.7,1.0,30.812497464502936,1.0,4.100000000000001,136.0,46.88,3.0,29.443260688992993,1.0,4.100000000000001,350.0,57.04,3.0,52.81021113383282,1.0,4.100000000000001,inf,60.06666666666667,3.0,43.058822815100534,0.6,4.100000000000001
inf,54.638888888888886,5.0,32.273271343479834,0.72,4.200000000000001,125.0,43.7,1.0,30.812497464502936,1.0,4.200000000000001,136.0,46.88,3.0,29.443260688992993,1.0,4.200000000000001,350.0,57.04,3.0,52.81021113383282,1.0,4.200000000000001,inf,60.06666666666667,3.0,43.058822815100534,0.6,4.200000000000001
inf,54.638888888888886,5.0,32.273271343479834,0.72,4.300000000000001,125.0,43.7,1.0,30.812497464502936,1.0,4.300000000000001,136.0,46.88,3.0,29.443260688992993,1.0,4.300000000000001,350.0,57.04,3.0,52.81021113383282,1.0,4.300000000000001,inf,60.06666666666667,3.0,43.058822815100534,0.6,4.300000000000001
inf,54.638888888888886,5.0,32.273271343479834,0.72,4.4,125.0,43.7,1.0,30.812497464502936,1.0,4.4,136.0,46.88,3.0,29.443260688992993,1.0,4.4,350.0,57.04,3.0,52.81021113383282,1.0,4.4,inf,60.06666666666667,3.0,43.058822815100534,0.6,4.4
inf,54.638888888888886,5.0,32.273271343479834,0.72,4.5,125.0,43.7,1.0,30.812497464502936,1.0,4.5,136.0,46.88,3.0,29.443260688992993,1.0,4.5,350.0,57.04,3.0,52.81021113383282,1.0,4.5,inf,60.06666666666667,3.0,43.058822815100534,0.6,4.5
inf,54.638888888888886,5.0,32.273271343479834,0.72,4.6,125.0,43.7,1.0,30.812497464502936,1.0,4.6,136.0,46.88,3.0,29.443260688992993,1.0,4.6,350.0,57.04,3.0,52.81021113383282,1.0,4.6,inf,60.06666666666667,3.0,43.058822815100534,0.6,4.6
inf,54.638888888888886,5.0,32.273271343479834,0.72,4.699999999999999,125.0,43.7,1.0,30.812497464502936,1.0,4.699999999999999,136.0,46.88,3.0,29.443260688992993,1.0,4.699999999999999,350.0,57.04,3.0,52.81021113383282,1.0,4.699999999999999,inf,60.06666666666667,3.0,43.058822815100534,0.6,4.699999999999999
inf,54.638888888888886,5.0,32.273271343479834,0.72,4.799999999999999,125.0,43.7,1.0,30.812497464502936,1.0,4.799999999999999,136.0,46.88,3.0,29.443260688992993,1.0,4.799999999999999,350.0,57.04,3.0,52.81021113383282,1.0,4.799999999999999,inf,60.06666666666667,3.0,43.058822815100534,0.6,4.799999999999999
inf,54.638888888888886,5.0,32.273271343479834,0.72,4.899999999999999,125.0,43.7,1.0,30.812497464502936,1.0,4.899999999999999,136.0,46.88,3.0,29.443260688992993,1.0,4.899999999999999,350.0,57.04,3.0,52.81021113383282,1.0,4.899999999999999,inf,60.06666666666667,3.0,43.058822815100534,0.6,4.899999999999999
inf,54.638888888888886,5.0,32.273271343479834,0.72,4.999999999999998,125.0,43.7,1.0,30.812497464502936,1.0,4.999999999999998,136.0,46.88,3.0,29.443260688992993,1.0,4.999999999999998,350.0,57.04,3.0,52.81021113383282,1.0,4.999999999999998,inf,60.06666666666667,3.0,43.058822815100534,0.6,4.999999999999998
inf,54.638888888888886,5.0,32.273271343479834,0.72,5.099999999999998,125.0,43.7,1.0,30.812497464502936,1.0,5.099999999999998,136.0,46.88,3.0,29.443260688992993,1.0,5.099999999999998,350.0,57.04,3.0,52.81021113383282,1.0,5.099999999999998,inf,60.06666666666667,3.0,43.058822815100534,0.6,5.099999999999998
inf,54.638888888888886,5.0,32.273271343479834,0.72,5.1999999999999975,125.0,43.7,1.0,30.812497464502936,1.0,5.1999999999999975,136.0,46.88,3.0,29.443260688992993,1.0,5.1999999999999975,350.0,57.04,3.0,52.81021113383282,1.0,5.1999999999999975,inf,60.06666666666667,3.0,43.058822815100534,0.6,5.1999999999999975
inf,54.638888888888886,5.0,32.273271343479834,0.72,5.299999999999997,125.0,43.7,1.0,30.812497464502936,1.0,5.299999999999997,136.0,46.88,3.0,29.443260688992993,1.0,5.299999999999997,350.0,57.04,3.0,52.81021113383282,1.0,5.299999999999997,inf,60.06666666666667,3.0,43.058822815100534,0.6,5.299999999999997
inf,54.638888888888886,5.0,32.273271343479834,0.72,5.399999999999997,125.0,43.7,1.0,30.812497464502936,1.0,5.399999999999997,136.0,46.88,3.0,29.443260688992993,1.0,5.399999999999997,350.0,57.04,3.0,52.81021113383282,1.0,5.399999999999997,inf,60.06666666666667,3.0,43.058822815100534,0.6,5.399999999999997
inf,54.638888888888886,5.0,32.273271343479834,0.72,5.4999999999999964,125.0,43.7,1.0,30.812497464502936,1.0,5.4999999999999964,136.0,46.88,3.0,29.443260688992993,1.0,5.4999999999999964,350.0,57.04,3.0,52.81021113383282,1.0,5.4999999999999964,inf,60.06666666666667,3.0,43.058822815100534,0.6,5.4999999999999964
inf,54.638888888888886,5.0,32.273271343479834,0.72,5.599999999999996,125.0,43.7,1.0,30.812497464502936,1.0,5.599999999999996,136.0,46.88,3.0,29.443260688992993,1.0,5.599999999999996,350.0,57.04,3.0,52.81021113383282,1.0,5.599999999999996,inf,60.06666666666667,3.0,43.058822815100534,0.6,5.599999999999996
inf,54.638888888888886,5.0,32.273271343479834,0.72,5.699999999999996,125.0,43.7,1.0,30.812497464502936,1.0,5.699999999999996,136.0,46.88,3.0,29.443260688992993,1.0,5.699999999999996,350.0,57.04,3.0,52.81021113383282,1.0,5.699999999999996,inf,60.06666666666667,3.0,43.058822815100534,0.6,5.699999999999996
inf,54.638888888888886,5.0,32.273271343479834,0.72,5.799999999999995,125.0,43.7,1.0,30.812497464502936,1.0,5.799999999999995,136.0,46.88,3.0,29.443260688992993,1.0,5.799999999999995,350.0,57.04,3.0,52.81021113383282,1.0,5.799999999999995,inf,60.06666666666667,3.0,43.058822815100534,0.6,5.799999999999995
inf,54.638888888888886,5.0,32.273271343479834,0.72,5.899999999999995,125.0,43.7,1.0,30.812497464502936,1.0,5.899999999999995,136.0,46.88,3.0,29.443260688992993,1.0,5.899999999999995,350.0,57.04,3.0,52.81021113383282,1.0,5.899999999999995,inf,60.06666666666667,3.0,43.058822815100534,0.6,5.899999999999995
inf,54.638888888888886,5.0,32.273271343479834,0.72,5.999999999999995,125.0,43.7,1.0,30.812497464502936,1.0,5.999999999999995,136.0,46.88,3.0,29.443260688992993,1.0,5.999999999999995,350.0,57.04,3.0,52.81021113383282,1.0,5.999999999999995,inf,60.06666666666667,3.0,43.058822815100534,0.6,5.999999999999995
inf,54.638888888888886,5.0,32.273271343479834,0.72,6.099999999999994,125.0,43.7,1.0,30.812497464502936,1.0,6.099999999999994,136.0,46.88,3.0,29.443260688992993,1.0,6.099999999999994,350.0,57.04,3.0,52.81021113383282,1.0,6.099999999999994,inf,60.06666666666667,3.0,43.058822815100534,0.6,6.099999999999994
inf,54.638888888888886,5.0,32.273271343479834,0.72,6.199999999999994,125.0,43.7,1.0,30.812497464502936,1.0,6.199999999999994,136.0,46.88,3.0,29.443260688992993,1.0,6.199999999999994,350.0,57.04,3.0,52.81021113383282,1.0,6.199999999999994,inf,60.06666666666667,3.0,43.058822815100534,0.6,6.199999999999994
inf,54.638888888888886,5.0,32.273271343479834,0.72,6.299999999999994,125.0,43.7,1.0,30.812497464502936,1.0,6.299999999999994,136.0,46.88,3.0,29.443260688992993,1.0,6.299999999999994,350.0,57.04,3.0,52.81021113383282,1.0,6.299999999999994,inf,60.06666666666667,3.0,43.058822815100534,0.6,6.299999999999994
inf,54.638888888888886,5.0,32.273271343479834,0.72,6.399999999999993,125.0,43.7,1.0,30.812497464502936,1.0,6.399999999999993,136.0,46.88,3.0,29.443260688992993,1.0,6.399999999999993,350.0,57.04,3.0,52.81021113383282,1.0,6.399999999999993,inf,60.06666666666667,3.0,43.058822815100534,0.6,6.399999999999993
inf,54.638888888888886,5.0,32.273271343479834,0.72,6.499999999999993,125.0,43.7,1.0,30.812497464502936,1.0,6.499999999999993,136.0,46.88,3.0,29.443260688992993,1.0,6.499999999999993,350.0,57.04,3.0,52.81021113383282,1.0,6.499999999999993,inf,60.06666666666667,3.0,43.058822815100534,0.6,6.499999999999993
inf,54.638888888888886,5.0,32.273271343479834,0.72,6.5999999999999925,125.0,43.7,1.0,30.812497464502936,1.0,6.5999999999999925,136.0,46.88,3.0,29.443260688992993,1.0,6.5999999999999925,350.0,57.04,3.0,52.81021113383282,1.0,6.5999999999999925,inf,60.06666666666667,3.0,43.058822815100534,0.6,6.5999999999999925
inf,54.638888888888886,5.0,32.273271343479834,0.72,6.699999999999992,125.0,43.7,1.0,30.812497464502936,1.0,6.699999999999992,136.0,46.88,3.0,29.443260688992993,1.0,6.699999999999992,350.0,57.04,3.0,52.81021113383282,1.0,6.699999999999992,inf,60.06666666666667,3.0,43.058822815100534,0.6,6.699999999999992
inf,54.638888888888886,5.0,32.273271343479834,0.72,6.799999999999992,125.0,43.7,1.0,30.812497464502936,1.0,6.799999999999992,136.0,46.88,3.0,29.443260688992993,1.0,6.799999999999992,350.0,57.04,3.0,52.81021113383282,1.0,6.799999999999992,inf,60.06666666666667,3.0,43.058822815100534,0.6,6.799999999999992
inf,54.638888888888886,5.0,32.273271343479834,0.72,6.8999999999999915,125.0,43.7,1.0,30.812497464502936,1.0,6.8999999999999915,136.0,46.88,3.0,29.443260688992993,1.0,6.8999999999999915,350.0,57.04,3.0,52.81021113383282,1.0,6.8999999999999915,inf,60.06666666666667,3.0,43.058822815100534,0.6,6.8999999999999915
inf,54.638888888888886,5.0,32.273271343479834,0.72,6.999999999999991,125.0,43.7,1.0,30.812497464502936,1.0,6.999999999999991,136.0,46.88,3.0,29.443260688992993,1.0,6.999999999999991,350.0,57.04,3.0,52.81021113383282,1.0,6.999999999999991,inf,60.06666666666667,3.0,43.058822815100534,0.6,6.999999999999991
inf,54.638888888888886,5.0,32.273271343479834,0.72,7.099999999999991,125.0,43.7,1.0,30.812497464502936,1.0,7.099999999999991,136.0,46.88,3.0,29.443260688992993,1.0,7.099999999999991,350.0,57.04,3.0,52.81021113383282,1.0,7.099999999999991,inf,60.06666666666667,3.0,43.058822815100534,0.6,7.099999999999991
inf,54.638888888888886,5.0,32.273271343479834,0.72,7.19999999999999,125.0,43.7,1.0,30.812497464502936,1.0,7.19999999999999,136.0,46.88,3.0,29.443260688992993,1.0,7.19999999999999,350.0,57.04,3.0,52.81021113383282,1.0,7.19999999999999,inf,60.06666666666667,3.0,43.058822815100534,0.6,7.19999999999999
inf,54.638888888888886,5.0,32.273271343479834,0.72,7.29999999999999,125.0,43.7,1.0,30.812497464502936,1.0,7.29999999999999,136.0,46.88,3.0,29.443260688992993,1.0,7.29999999999999,350.0,57.04,3.0,52.81021113383282,1.0,7.29999999999999,inf,60.06666666666667,3.0,43.058822815100534,0.6,7.29999999999999
inf,54.638888888888886,5.0,32.273271343479834,0.72,7.39999999999999,125.0,43.7,1.0,30.812497464502936,1.0,7.39999999999999,136.0,46.88,3.0,29.443260688992993,1.0,7.39999999999999,350.0,57.04,3.0,52.81021113383282,1.0,7.39999999999999,inf,60.06666666666667,3.0,43.058822815100534,0.6,7.39999999999999
inf,54.638888888888886,5.0,32.273271343479834,0.72,7.499999999999989,125.0,43.7,1.0,30.812497464502936,1.0,7.499999999999989,136.0,46.88,3.0,29.443260688992993,1.0,7.499999999999989,350.0,57.04,3.0,52.81021113383282,1.0,7.499999999999989,inf,60.06666666666667,3.0,43.058822815100534,0.6,7.499999999999989
inf,54.638888888888886,5.0,32.273271343479834,0.72,7.599999999999989,125.0,43.7,1.0,30.812497464502936,1.0,7.599999999999989,136.0,46.88,3.0,29.443260688992993,1.0,7.599999999999989,350.0,57.04,3.0,52.81021113383282,1.0,7.599999999999989,inf,60.06666666666667,3.0,43.058822815100534,0.6,7.599999999999989
inf,54.638888888888886,5.0,32.273271343479834,0.72,7.699999999999989,125.0,43.7,1.0,30.812497464502936,1.0,7.699999999999989,136.0,46.88,3.0,29.443260688992993,1.0,7.699999999999989,350.0,57.04,3.0,52.81021113383282,1.0,7.699999999999989,inf,60.06666666666667,3.0,43.058822815100534,0.6,7.699999999999989
